0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0
1 0.00010499925053949344 -0.0006258874940221496 0.0006955444826319623 0.9999995567288392 -0.007834088918852542 0.004036637298569711 0.0017572635516080216 0.007826260458277584 -0.004047899735911303 -0.0017662163020741018
10 0.015480495471836147 -0.015232200409359662 0.008370223082123976 0.9997291001547324 0.07509252776643775 0.02479397512383622 -0.19179900950619 -0.06955925279403641 -0.017598690455691738 0.19465940876651783
100 0.010801287281913189 0.9992380649036945 0.0019137968761668803 -0.03745609726186748 0.539173271826326 0.1786882239402308 -18.702834995623917 1.9344791394980163 -0.13396223052399397 -18.61070978634618
101 0.014236849833494287 0.9995545737972028 0.0018207546358021119 -0.026165835749443492 0.968923757688874 0.17030068309802474 -19.222275035121488 1.9688557921565717 -0.14225380998351506 -19.145940661664262
102 0.01621637320370057 0.9998677379050925 0.0009593398988597153 0.0007846041231782058 2.032559189858065 0.10813578278582192 -19.507179721747377 1.997981009039159 -0.1360689307411874 -19.510576824839212
103 0.017540227867546394 0.9995793015992159 2.5569635419770503e-05 0.023098908350229163 2.9281719494878877 0.07346455481094032 -19.763876580741083 2.008023206487939 -0.1590689291841592 -19.87795123706971
104 0.01721754467045964 0.9922588124658522 -0.0051731512486870865 -0.12287898008014109 -2.935733989448279 -0.03687806103771742 -20.081224746589594 2.0493081583831034 -0.15769714468029913 -20.19036772953317
105 0.013688640552579193 0.9311757973625345 -0.011240819631206524 -0.364139944938878 -12.195262185184284 -0.12381797037559165 -16.39717647511174 2.1624179613280825 -0.17193168438075426 -20.319978717202517
106 -0.010381175408607127 -0.8552614382946275 0.014502966052096767 0.5178897250757472 -16.99949767558805 -0.18589869252832358 -11.421965718173773 2.24397118364615 -0.17388787623544266 -20.357139699545417
107 -0.008751312649523923 -0.8037096951144054 0.016981750025238867 0.5947148566095353 -18.807648583783678 -0.2503093428599363 -8.137389860213892 2.2843737875099506 -0.17202107782124057 -20.365644082696175
108 -0.002044822925536131 -0.6115700175905133 0.021320516055489916 0.790900352685893 -20.28553094356628 -0.37315092809520634 2.8065104969119727 2.39158099274798 -0.17831503863865597 -20.341264772597654
109 0.010493775345775573 -0.2852544104078969 0.02320301181320229 0.958113470453595 -13.093489344075648 -0.5986317603966393 15.536202507935563 2.4717435611829335 -0.16944666393404864 -20.175063398943603
11 0.01763098137098985 0.017836992312752507 0.009134788941083325 0.9996437094445862 0.14960861523890484 0.03181654092517382 -0.5194900051703686 -0.1684478703885676 -0.010672238150700687 0.5145641979349774
110 0.0249576141010682 0.07776461500257709 0.019138591416765906 0.9964755373166294 0.6161108204729993 -0.8532621755472749 19.79233409828207 2.4761790171881044 -0.1706885010882537 -19.664270666662834
111 0.03151510655659829 0.12942393683525044 0.019692770483020004 0.990892747689423 2.661669264285863 -1.0624703406704301 19.025984431475504 2.3360642163009264 -0.14357452657031908 -19.097738096869875
112 0.031836530150243805 0.09915491558008736 0.0187299507787377 0.9943862061634425 1.5005138555201774 -1.0656498100912415 18.605717889776713 2.2232616722497363 -0.1379782879090572 -18.563349888182458
113 0.02772828327034172 0.07956444041355196 0.020260682543654526 0.9962379971028124 0.7767617967251522 -0.8918639965578251 18.085533011233537 2.1204324808259596 -0.1398072310401728 -17.999152885900852
114 0.01998575332435676 0.10029406232502883 0.0152993331445022 0.9946394327251131 1.5245463985553336 -0.5819418334942829 17.461895301186313 2.0000760019142567 -0.1263331231934934 -17.423100225191334
115 0.01495956040417933 0.11237505786499205 0.008206752969972414 0.9935193541788923 1.9140510663867418 -0.3822816725876989 16.83976233102515 1.898144000810198 -0.12478973089226997 -16.845438640848695
116 0.013694152441929373 0.1031764299033844 0.003862990771006785 0.9945612961520232 1.5621395314075441 -0.3554071013809376 16.27884246721148 1.81409523676974 -0.09354927890329137 -16.25630995029106
117 0.010373927597696772 0.10043653550879678 0.0023377037681410885 0.9948866363070118 1.4401119206583044 -0.22480004498311773 15.728673388628312 1.7330207217624671 -0.10360654242039669 -15.700367155983981
118 0.009048328978403746 0.060093933535882875 0.0018952240609825257 0.998149916105112 0.13215683209712056 -0.16150169282611693 15.233007534006813 1.6964983515816792 -0.11679596599898416 -15.139231116591453
119 0.007256929475345864 0.03645909692780451 0.0012939525963746286 0.9993079589958629 -0.6050514041201634 -0.10723189427500296 14.67605039189256 1.6729097660565524 -0.10826776199874079 -14.592932946892198
12 0.017195220762968234 0.018718439269117516 0.009746992702426797 0.9996294016021637 0.24844411833598753 0.035619944577283846 -0.9609282305718818 -0.28457857460682673 0.002474465125450514 0.9515173338381873
120 0.0073308557408372456 -0.03175894411312626 0.00029430730826492774 0.9994686295257769 -2.5482911061744553 -0.11263478261079639 13.90282507734151 1.6604950731995214 -0.09353409464407515 -14.036702845477523
121 0.009909590707381039 -0.14403099034277128 -0.0008677240908472903 0.9895231785500503 -5.491657199391854 -0.164721572703396 12.464769874774623 1.7102542176648707 -0.08912574232815017 -13.51380801758887
122 0.014872272658559088 -0.24626582192008667 -0.002771307199918689 0.9690842483068215 -7.9025517895522235 -0.25799965995431723 10.531429699283485 1.9147926007409242 -0.07550156805210381 -13.029035610182792
123 0.017251695312380896 -0.3014283218704138 -0.005113020805368759 0.9533190456512861 -9.086097582136254 -0.2622588209855748 9.003559100806113 2.256340601751843 -0.06773613296569035 -12.59342544140285
124 0.017122553370006614 -0.2359706980562431 -0.008088936482795114 0.9715756362381253 -7.856289636138611 -0.2241898551391337 9.544794449396193 2.6011158428560157 -0.06997993518321441 -12.087346615365417
125 0.014103258179528545 -0.03988955388933244 -0.007322088925448713 0.9990777290146144 -3.68759226477857 -0.20940343544989237 11.260692439037582 2.776948537246664 -0.06480934372196462 -11.520839261402838
126 0.0115516241395629 0.04350874803061915 -0.0027368761420637354 0.9989825115253667 -1.8482350421895706 -0.16153803410451076 11.15787929752829 2.8111372800274337 -0.08140682348455405 -10.955875950729835
127 0.010636568376424913 0.07038594546600438 0.0024484866373396023 0.99746011800333 -1.275842266073563 -0.16466354410243408 10.66160058761844 2.7607226743910953 -0.06960167716771337 -10.37777339231303
128 0.009672464270326284 0.05644818218179883 0.005437881341957735 0.9983438664156857 -1.6256857075108744 -0.1512587283485953 10.043259086805923 2.7479500332021174 -0.06478467759293902 -9.79680355359799
129 0.010132007697740928 0.09009730448449232 0.0051403309030844885 0.9958681615268401 -1.0045782032801844 -0.1555572017858864 9.528258416484926 2.698946546981523 -0.05404256207702229 -9.194229211786576
13 0.015259205926821957 0.01656494412909041 0.00875781835607818 0.999707987303355 0.3545378722415609 0.04327808167820731 -1.3835909744072672 -0.40052364862832607 0.005391734470151721 1.3716580535094842
130 0.00835576103280228 0.09697579324845906 0.0031739411270818503 0.995246604053044 -0.9186526007756086 -0.092938570697736 8.957595786339374 2.630699816799757 -0.06588899254524008 -8.611977680232986
